Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
146865,False,3,Autumn,40.6,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,6,Autumn,24.27,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,9,Autumn,105.53,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,12,Autumn,116.87,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,15,Autumn,129.0,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,18,Autumn,162.6,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,21,Autumn,134.27,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,24,Autumn,84.87,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,3,Spring,7.0,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,6,Spring,9.67,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
